Event_Name,Process_Name,File_Path,Time
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4240.4829
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4240.4867
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4240.4890
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4242.3550
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4242.6884
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4242.6950
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4242.6973
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4244.3730
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4244.8128
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4244.8283
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4244.8420
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4244.8441
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4245.7212
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4246.5172
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4247.1561
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4247.6870
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4247.6979
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4247.7003
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4248.3805
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4248.3829
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4249.2214
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4250.1628
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4251.1196
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4251.3368
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4251.3612
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4251.3751
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4251.3775
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4251.9411
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4252.7787
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4253.5236
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4254.2271
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4255.0047
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4255.0172
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4255.0200
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4255.5998
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4256.2468
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4257.2352
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4257.7301
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4257.7330
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4257.9091
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4257.9116
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4259.7743
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4259.9415
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4259.9454
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4259.9477
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4261.9719
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4262.0463
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4262.0511
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4262.0533
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4263.9435
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4264.1173
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4264.1219
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4264.1242
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4265.7680
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4266.1565
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4266.1633
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4266.1656
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4268.2726
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4268.8635
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4268.8718
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4268.8744
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4270.6951
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4270.6986
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4271.0929
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4271.0993
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4271.1016
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4272.9974
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4273.0406
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4273.2078
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4273.2122
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4273.2145
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4274.9159
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4275.3544
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4275.3621
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4275.3644
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4277.0599
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4277.4536
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4277.4589
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4277.4612
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4279.2844
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4279.4745
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4279.4815
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4279.4838
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4280.6466
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4281.9408
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4281.9525
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4281.9551
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4283.8170
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4284.4402
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4284.4489
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4284.4514
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4286.3180
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4286.4202
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4286.4252
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4286.4274
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4288.2280
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4288.4278
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4288.4326
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4288.4350
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4290.1704
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4290.4038
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4290.4089
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4290.4112
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4292.2861
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4292.4758
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4292.4820
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4292.4843
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4294.1873
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4294.6529
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4294.6594
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4294.6618
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4295.9797
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4296.9177
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4296.9209
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4297.0745
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4297.0771
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4298.4480
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4299.3693
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4299.4295
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4299.4341
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4299.4364
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4301.3849
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4302.2632
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4302.2746
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4302.2772
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4303.4496
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4303.4530
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4304.6281
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4304.6401
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4304.6429
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4306.4440
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4306.7755
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4306.7824
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4306.7847
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4308.4757
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4308.8942
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4308.9008
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4308.9030
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4309.4689
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4311.0074
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4311.0276
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4311.4572
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4311.4626
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4311.4821
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4313.2204
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4313.4983
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4313.5046
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4313.5068
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4315.4030
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4315.5146
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4315.5194
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4315.5216
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4317.3906
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4317.7266
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4317.7316
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4317.7339
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4319.1491
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4319.8811
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4319.8917
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4319.8941
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4321.4133
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4322.0855
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4322.0938
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4322.0961
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4324.0202
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4324.0329
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4324.0352
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4325.9455
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4325.9863
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4325.9889
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4327.6590
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4328.0366
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4328.0424
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4328.0447
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4329.9142
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4329.9175
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4330.1750
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4330.1803
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4330.1824
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4332.1957
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4332.5973
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4332.6036
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4332.6060
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4334.6430
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4334.9719
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4334.9800
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4334.9823
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4336.9198
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4336.9687
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4336.9723
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4336.9745
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4338.6484
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4339.0024
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4339.0085
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4339.0107
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4340.5923
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4341.0975
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4341.1048
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4341.1070
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4342.9346
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4343.4409
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4343.4487
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4343.4512
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4345.0177
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4345.5408
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4345.5492
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4345.5516
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4347.4489
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4347.8685
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4347.8757
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4347.8780
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4349.3900
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4350.2222
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4350.2466
FileIO/Write,System,C:\Users\User\Downloads\PerfView\PerfViewData.kernel.etl,4350.2840
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4350.3684
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4352.1704
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4352.7559
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4352.7640
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4352.7665
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4354.6060
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4354.6093
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4354.9667
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4354.9724
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4354.9750
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4356.4736
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4357.1335
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4357.1417
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4357.1440
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4358.9575
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4359.1520
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4359.1572
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4359.1595
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4360.8380
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4361.3997
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4361.4085
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4361.4110
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4363.1053
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4363.9100
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4363.9346
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4363.9371
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4366.4540
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4366.8064
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4366.8134
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4366.8163
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4368.6409
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4369.1041
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4369.1070
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4369.2767
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4369.2795
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4370.7447
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4371.5283
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4371.5370
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4371.5394
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4372.8920
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4373.6258
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4373.6357
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4373.6380
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4375.4718
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4375.4758
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4376.1347
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4376.1428
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4376.1451
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4377.5474
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4378.3870
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4378.3963
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4378.3987
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4380.0076
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4380.0108
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4380.6446
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4380.6534
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4380.6558
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4382.4764
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4382.5158
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4382.8025
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4382.8082
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4382.8105
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4384.7865
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4385.1158
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4385.1233
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4385.1257
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4386.7862
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4387.1490
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4387.1571
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4387.1594
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4388.6040
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4389.2451
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4389.2530
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4389.2553
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4391.0922
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4391.3516
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4391.3565
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4391.3587
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4393.2853
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4393.3414
