Time,EventName,PID,PName,FileKey,FileName,FileObject
4528.4972,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4528.4995,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4529.8157,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4531.3750,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4531.3993,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4531.4030,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4531.4052,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4532.3677,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4532.3709,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4533.8682,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4534.9333,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4534.9509,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4534.9544,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4534.9568,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4536.0362,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4537.1058,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4537.9814,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4537.9942,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4537.9967,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4539.0193,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4540.0380,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4541.0798,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4541.0955,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4541.0979,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4542.1816,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4543.1433,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4544.1539,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4544.1666,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4544.1690,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4545.1974,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4546.0521,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4547.0915,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4547.4391,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4547.4456,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4547.4479,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4548.4018,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4548.4050,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4548.5995,FileIO/Read,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x85163700
4549.7490,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4550.9238,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4550.9355,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4550.9381,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4552.7031,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4552.7065,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4553.3261,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4553.7589,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4553.7698,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4553.7722,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4554.2520,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4554.7561,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4555.2417,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4555.7511,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4556.2945,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4556.8501,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4557.4230,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4557.6318,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4557.6381,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4557.6405,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4558.1653,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4559.2449,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4560.0065,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4560.0097,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4560.1616,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4560.1641,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4560.1726,FileIO/Write,4,System,0xA37890F8,C:\\Users\\User\\Downloads\\PerfView\\PerfViewData\.kernel\.etl,0x858417F0
4562.0520,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4562.6441,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4562.7895,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4562.7957,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4562.7984,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4563.4749,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4564.0658,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4564.0691,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4564.8074,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4565.5697,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4566.0713,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4566.1194,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4566.1221,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4566.8478,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4567.3851,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4567.9205,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4568.5210,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4569.1949,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4569.1983,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4569.8039,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4569.8150,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4569.8175,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4570.5703,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4571.2589,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4571.8629,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4572.6353,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4572.6385,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4573.0265,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4573.0339,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4573.0362,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4573.7296,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4573.7475,FileIO/Read,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x85163700
4574.4223,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4575.2867,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4575.8146,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4575.8244,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4575.8268,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4576.6318,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4577.6384,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4578.2155,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4578.2251,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4578.2275,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4579.4608,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4580.4078,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4580.4177,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4580.4200,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4581.5919,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4583.1945,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4583.2306,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4583.2332,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4584.0338,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4585.0432,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4585.7270,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4585.7381,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4585.7406,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4586.8269,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4586.8303,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4587.8769,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4588.3563,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4588.5781,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4588.5848,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4588.5873,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4589.4273,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4590.3768,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4591.1916,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4591.2032,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4591.2057,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4592.2659,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4593.1758,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4593.8729,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4593.8762,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4594.0526,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4594.0551,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4594.5996,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4595.0083,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4595.0113,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4595.5359,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4595.8796,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4595.8825,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4596.0173,FileIO/Read,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x85163700
4596.3910,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4597.0193,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4597.0223,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4598.0264,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4598.1402,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4598.1451,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4598.1474,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4598.9209,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4598.9240,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4600.0048,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4600.9283,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4601.3124,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4601.3236,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4601.3265,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4601.9835,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4602.6637,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4602.6667,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4603.4504,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4604.0091,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4604.4583,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4604.4689,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4604.4713,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4605.1121,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4605.8103,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4606.4643,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4607.0431,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4607.4447,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4607.4535,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4607.4560,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4609.0956,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4609.1099,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4609.1123,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4611.2493,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4611.2611,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4611.2635,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4613.6947,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4613.7075,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4613.7100,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4615.8928,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4615.9065,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4615.9090,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4618.2056,FileIO/Write,3432,ccsetup574,0xBB855D20,C:\\Users\\User\\AppData\\Local\\Temp\\nsg251B\.tmp,0x84CB66E0
4618.2182,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
4618.2206,FileIO/Read,3432,ccsetup574,0x97DB7988,C:\\Users\\User\\Downloads\\ccsetup574\.exe,0x84C74E90
