Time,EventName,PID,PName,ImageBase,FileName
16.0992,Image/DCStart,1232,sppsvc,0x757B0000,C:\\Windows\\System32\\msctf\.dll
16.1030,Image/DCStart,1232,sppsvc,0x75880000,C:\\Windows\\System32\\msvcrt\.dll
16.1067,Image/DCStart,1232,sppsvc,0x75940000,C:\\Windows\\System32\\user32\.dll
16.1104,Image/DCStart,1232,sppsvc,0x75CA0000,C:\\Windows\\System32\\oleaut32\.dll
16.1141,Image/DCStart,1232,sppsvc,0x75D40000,C:\\Windows\\System32\\kernel32\.dll
16.1178,Image/DCStart,1232,sppsvc,0x75E20000,C:\\Windows\\System32\\sechost\.dll
16.1215,Image/DCStart,1232,sppsvc,0x75E40000,C:\\Windows\\System32\\imm32\.dll
16.1252,Image/DCStart,1232,sppsvc,0x75E60000,C:\\Windows\\System32\\clbcatq\.dll
16.1289,Image/DCStart,1232,sppsvc,0x75EF0000,C:\\Windows\\System32\\advapi32\.dll
16.1326,Image/DCStart,1232,sppsvc,0x75FA0000,C:\\Windows\\System32\\gdi32\.dll
16.1364,Image/DCStart,1232,sppsvc,0x76DE0000,C:\\Windows\\System32\\ntdll\.dll
16.1401,Image/DCStart,1232,sppsvc,0x76F30000,C:\\Windows\\System32\\nsi\.dll
16.1437,Image/DCStart,1232,sppsvc,0x76F40000,C:\\Windows\\System32\\ws2_32\.dll
16.1474,Image/DCStart,1232,sppsvc,0x76F80000,C:\\Windows\\System32\\usp10\.dll
16.1511,Image/DCStart,1232,sppsvc,0x77020000,C:\\Windows\\System32\\lpk\.dll
16.1548,Image/DCStart,1232,sppsvc,0x77040000,C:\\Windows\\System32\\apisetschema\.dll
16.1720,Image/DCStart,280,dwm,0x000A0000,C:\\Windows\\System32\\dwm\.exe
16.1759,Image/DCStart,280,dwm,0x73210000,C:\\Windows\\System32\\WindowsCodecs\.dll
16.1803,Image/DCStart,280,dwm,0x73730000,C:\\Windows\\System32\\d3d11\.dll
16.1841,Image/DCStart,280,dwm,0x738C0000,C:\\Windows\\System32\\dwmapi\.dll
16.1878,Image/DCStart,280,dwm,0x738E0000,C:\\Windows\\System32\\uxtheme\.dll
16.1920,Image/DCStart,280,dwm,0x73C60000,C:\\Windows\\System32\\dxgi\.dll
16.1961,Image/DCStart,280,dwm,0x73CB0000,C:\\Windows\\System32\\d3d10_1core\.dll
16.2002,Image/DCStart,280,dwm,0x73D00000,C:\\Windows\\System32\\d3d10_1\.dll
16.2043,Image/DCStart,280,dwm,0x73E60000,C:\\Windows\\System32\\dwmcore\.dll
16.2084,Image/DCStart,280,dwm,0x73FC0000,C:\\Windows\\System32\\dwmredir\.dll
16.2121,Image/DCStart,280,dwm,0x74320000,C:\\Windows\\System32\\version\.dll
16.2157,Image/DCStart,280,dwm,0x74DC0000,C:\\Windows\\System32\\msasn1\.dll
16.2193,Image/DCStart,280,dwm,0x74DF0000,C:\\Windows\\System32\\crypt32\.dll
16.2230,Image/DCStart,280,dwm,0x74F80000,C:\\Windows\\System32\\KernelBase\.dll
16.2266,Image/DCStart,280,dwm,0x75090000,C:\\Windows\\System32\\wintrust\.dll
16.2301,Image/DCStart,280,dwm,0x75140000,C:\\Windows\\System32\\rpcrt4\.dll
16.2337,Image/DCStart,280,dwm,0x751F0000,C:\\Windows\\System32\\ole32\.dll
16.2374,Image/DCStart,280,dwm,0x757B0000,C:\\Windows\\System32\\msctf\.dll
16.2410,Image/DCStart,280,dwm,0x75880000,C:\\Windows\\System32\\msvcrt\.dll
16.2447,Image/DCStart,280,dwm,0x75940000,C:\\Windows\\System32\\user32\.dll
16.2483,Image/DCStart,280,dwm,0x75D40000,C:\\Windows\\System32\\kernel32\.dll
16.2519,Image/DCStart,280,dwm,0x75E20000,C:\\Windows\\System32\\sechost\.dll
16.2555,Image/DCStart,280,dwm,0x75E40000,C:\\Windows\\System32\\imm32\.dll
16.2591,Image/DCStart,280,dwm,0x75EF0000,C:\\Windows\\System32\\advapi32\.dll
16.2627,Image/DCStart,280,dwm,0x75FA0000,C:\\Windows\\System32\\gdi32\.dll
16.2663,Image/DCStart,280,dwm,0x76DE0000,C:\\Windows\\System32\\ntdll\.dll
16.2700,Image/DCStart,280,dwm,0x76F80000,C:\\Windows\\System32\\usp10\.dll
16.2736,Image/DCStart,280,dwm,0x77020000,C:\\Windows\\System32\\lpk\.dll
16.2773,Image/DCStart,280,dwm,0x77040000,C:\\Windows\\System32\\apisetschema\.dll
16.3673,Image/DCStart,1504,explorer,0x00E50000,C:\\Windows\\explorer\.exe
16.3718,Image/DCStart,1504,explorer,0x61E40000,C:\\Windows\\System32\\werconcpl\.dll
16.3759,Image/DCStart,1504,explorer,0x61F50000,C:\\Windows\\System32\\wscui\.cpl
16.3803,Image/DCStart,1504,explorer,0x627A0000,C:\\Windows\\System32\\NaturalLanguage6\.dll
16.3846,Image/DCStart,1504,explorer,0x63570000,C:\\Windows\\System32\\wscapi\.dll
16.3888,Image/DCStart,1504,explorer,0x65770000,C:\\Windows\\System32\\FXSRESM\.dll
16.3929,Image/DCStart,1504,explorer,0x65860000,C:\\Windows\\System32\\FXSAPI\.dll
16.3971,Image/DCStart,1504,explorer,0x658A0000,C:\\Windows\\System32\\FXSST\.dll
16.4015,Image/DCStart,1504,explorer,0x65980000,C:\\Windows\\System32\\oleacc\.dll
16.4057,Image/DCStart,1504,explorer,0x66C30000,C:\\Windows\\System32\\UIRibbon\.dll
16.4101,Image/DCStart,1504,explorer,0x67890000,C:\\Windows\\System32\\syncui\.dll
16.4151,Image/DCStart,1504,explorer,0x678C0000,C:\\Windows\\System32\\twext\.dll
16.4197,Image/DCStart,1504,explorer,0x67AB0000,C:\\Windows\\System32\\EhStorAPI\.dll
16.4241,Image/DCStart,1504,explorer,0x67AE0000,C:\\Windows\\System32\\imageres\.dll
16.4284,Image/DCStart,1504,explorer,0x6A5A0000,C:\\Windows\\System32\\zipfldr\.dll
16.4327,Image/DCStart,1504,explorer,0x6A600000,C:\\Windows\\System32\\comsvcs\.dll
16.4369,Image/DCStart,1504,explorer,0x6A7D0000,C:\\Windows\\System32\\NlsLexicons0009\.dll
16.4409,Image/DCStart,1504,explorer,0x6AA60000,C:\\Windows\\System32\\NlsData0009\.dll
16.4454,Image/DCStart,1504,explorer,0x6AF10000,C:\\Windows\\System32\\SearchFolder\.dll
16.4494,Image/DCStart,1504,explorer,0x6B210000,C:\\Windows\\System32\\provsvc\.dll
16.4537,Image/DCStart,1504,explorer,0x6B240000,C:\\Windows\\System32\\hgcpl\.dll
16.4577,Image/DCStart,1504,explorer,0x6B2C0000,C:\\Windows\\System32\\mlang\.dll
16.4621,Image/DCStart,1504,explorer,0x6B350000,C:\\Windows\\System32\\imapi2\.dll
16.4664,Image/DCStart,1504,explorer,0x6B3C0000,C:\\Windows\\System32\\ActionCenter\.dll
16.4707,Image/DCStart,1504,explorer,0x6B480000,C:\\Windows\\System32\\SyncCenter\.dll
16.4754,Image/DCStart,1504,explorer,0x6B690000,C:\\Windows\\System32\\bthprops\.cpl
16.4798,Image/DCStart,1504,explorer,0x6B740000,C:\\Windows\\System32\\srchadmin\.dll
16.4836,Image/DCStart,1504,explorer,0x6B920000,C:\\Windows\\System32\\SensApi\.dll
16.4878,Image/DCStart,1504,explorer,0x6B990000,C:\\Windows\\System32\\QAGENT\.DLL
16.4923,Image/DCStart,1504,explorer,0x6B9C0000,C:\\Windows\\System32\\WWanAPI\.dll
16.4961,Image/DCStart,1504,explorer,0x6BAE0000,C:\\Windows\\System32\\netshell\.dll
16.5003,Image/DCStart,1504,explorer,0x6BD50000,C:\\Windows\\System32\\ieframe\.dll
16.5041,Image/DCStart,1504,explorer,0x6EF50000,C:\\Windows\\System32\\cscobj\.dll
16.5084,Image/DCStart,1504,explorer,0x6EF80000,C:\\Windows\\System32\\wlanapi\.dll
16.5126,Image/DCStart,1504,explorer,0x6EFA0000,C:\\Windows\\System32\\pnidui\.dll
16.5167,Image/DCStart,1504,explorer,0x6F2B0000,C:\\Windows\\System32\\cscapi\.dll
16.5212,Image/DCStart,1504,explorer,0x6F3B0000,C:\\Windows\\System32\\wwapi\.dll
16.5254,Image/DCStart,1504,explorer,0x6F3C0000,C:\\Windows\\System32\\wlanutil\.dll
16.5292,Image/DCStart,1504,explorer,0x6F660000,C:\\Windows\\System32\\winspool\.drv
16.5335,Image/DCStart,1504,explorer,0x6F870000,C:\\Windows\\System32\\QUTIL\.DLL
16.5536,Image/DCStart,1504,explorer,0x6F890000,C:\\Windows\\System32\\PortableDeviceTypes\.dll
16.5592,Image/DCStart,1504,explorer,0x6F8C0000,C:\\Windows\\System32\\WPDShServiceObj\.dll
16.5637,Image/DCStart,1504,explorer,0x6F8E0000,C:\\Windows\\System32\\DXP\.dll
16.5676,Image/DCStart,1504,explorer,0x6F950000,C:\\Windows\\System32\\tquery\.dll
16.5721,Image/DCStart,1504,explorer,0x6FAE0000,C:\\Windows\\System32\\prnfldr\.dll
16.5762,Image/DCStart,1504,explorer,0x6FC20000,C:\\Windows\\System32\\api\-ms\-win\-downlevel\-advapi32\-l2\-1\-0\.dll
16.5805,Image/DCStart,1504,explorer,0x6FC30000,C:\\Windows\\System32\\AltTab\.dll
16.5847,Image/DCStart,1504,explorer,0x6FC40000,C:\\Windows\\ehome\\ehSSO\.dll
16.5890,Image/DCStart,1504,explorer,0x6FC50000,C:\\Windows\\System32\\batmeter\.dll
16.5935,Image/DCStart,1504,explorer,0x6FD10000,C:\\Windows\\System32\\stobject\.dll
16.5979,Image/DCStart,1504,explorer,0x6FD60000,C:\\Windows\\System32\\Syncreg\.dll
16.6022,Image/DCStart,1504,explorer,0x6FDB0000,C:\\Windows\\System32\\mssprxy\.dll
16.6067,Image/DCStart,1504,explorer,0x6FE30000,C:\\Windows\\System32\\synceng\.dll
16.6113,Image/DCStart,1504,explorer,0x6FE50000,C:\\Windows\\System32\\StructuredQuery\.dll
16.6153,Image/DCStart,1504,explorer,0x6FEB0000,C:\\Program\ Files\\Internet\ Explorer\\ieproxy\.dll
16.6193,Image/DCStart,1504,explorer,0x6FF90000,C:\\Windows\\System32\\PortableDeviceApi\.dll
16.6233,Image/DCStart,1504,explorer,0x70020000,C:\\Windows\\System32\\wer\.dll
16.6278,Image/DCStart,1504,explorer,0x70130000,C:\\Windows\\System32\\wercplsupport\.dll
16.6318,Image/DCStart,1504,explorer,0x70230000,C:\\Windows\\System32\\npmproxy\.dll
16.6364,Image/DCStart,1504,explorer,0x70250000,C:\\Windows\\System32\\wscinterop\.dll
16.6409,Image/DCStart,1504,explorer,0x702C0000,C:\\Windows\\System32\\hcproviders\.dll
16.6447,Image/DCStart,1504,explorer,0x70400000,C:\\Windows\\System32\\msxml6\.dll
16.6485,Image/DCStart,1504,explorer,0x71120000,C:\\Windows\\System32\\cryptnet\.dll
16.6524,Image/DCStart,1504,explorer,0x71460000,C:\\Windows\\System32\\dhcpcsvc6\.dll
16.6570,Image/DCStart,1504,explorer,0x71530000,C:\\Windows\\System32\\UIAnimation\.dll
16.6615,Image/DCStart,1504,explorer,0x715A0000,C:\\Windows\\System32\\msftedit\.dll
16.6660,Image/DCStart,1504,explorer,0x716C0000,C:\\Program\ Files\\Windows\ Sidebar\\sbdrop\.dll
16.6706,Image/DCStart,1504,explorer,0x71720000,C:\\Windows\\System32\\mtxoci\.dll
16.6753,Image/DCStart,1504,explorer,0x71740000,C:\\Windows\\System32\\appwiz\.cpl
16.6797,Image/DCStart,1504,explorer,0x71820000,C:\\Windows\\System32\\api\-ms\-win\-downlevel\-shell32\-l1\-1\-0\.dll
16.6838,Image/DCStart,1504,explorer,0x71A40000,C:\\Windows\\System32\\msacm32\.dll
16.6881,Image/DCStart,1504,explorer,0x71A60000,C:\\Windows\\System32\\wdmaud\.drv
16.6925,Image/DCStart,1504,explorer,0x71A90000,C:\\Program\ Files\\WinZip\\FAHDll32\.dll
16.6965,Image/DCStart,1504,explorer,0x71B50000,C:\\Windows\\System32\\msi\.dll
16.7008,Image/DCStart,1504,explorer,0x71DA0000,C:\\Windows\\System32\\networkexplorer\.dll
16.7052,Image/DCStart,1504,explorer,0x71F40000,C:\\Windows\\System32\\gameux\.dll
16.7093,Image/DCStart,1504,explorer,0x721C0000,C:\\Windows\\System32\\cryptui\.dll
16.7136,Image/DCStart,1504,explorer,0x722C0000,C:\\Windows\\System32\\authui\.dll
16.7180,Image/DCStart,1504,explorer,0x72480000,C:\\Program\ Files\\Common\ Files\\microsoft\ shared\\ink\\tiptsf\.dll
16.7225,Image/DCStart,1504,explorer,0x72510000,C:\\Program\ Files\\WinZip\\wzshlstb\.dll
16.7270,Image/DCStart,1504,explorer,0x72540000,C:\\Windows\\System32\\framedynos\.dll
16.7313,Image/DCStart,1504,explorer,0x72580000,C:\\Windows\\winsxs\\x86_microsoft\.windows\.gdiplus_6595b64144ccf1df_1\.1\.7601\.24356_none_5c07bd39a00d5ba6\\GdiPlus\.dll
16.7357,Image/DCStart,1504,explorer,0x72720000,C:\\Windows\\System32\\ExplorerFrame\.dll
16.7404,Image/DCStart,1504,explorer,0x72C30000,C:\\Windows\\System32\\msls31\.dll
16.7442,Image/DCStart,1504,explorer,0x72C70000,C:\\Windows\\System32\\AudioSes\.dll
16.7482,Image/DCStart,1504,explorer,0x72CB0000,C:\\Windows\\System32\\es\.dll
16.7521,Image/DCStart,1504,explorer,0x72D00000,C:\\Windows\\System32\\slc\.dll
16.7560,Image/DCStart,1504,explorer,0x72DF0000,C:\\Windows\\System32\\atl\.dll
16.7696,Image/DCStart,1504,explorer,0x72E40000,C:\\Windows\\System32\\ksuser\.dll
16.7746,Image/DCStart,1504,explorer,0x72E50000,C:\\Windows\\System32\\midimap\.dll
16.7785,Image/DCStart,1504,explorer,0x72E60000,C:\\Windows\\System32\\msacm32\.drv
16.7822,Image/DCStart,1504,explorer,0x72E70000,C:\\Windows\\System32\\api\-ms\-win\-downlevel\-shlwapi\-l2\-1\-0\.dll
16.7858,Image/DCStart,1504,explorer,0x72E80000,C:\\Windows\\System32\\nlaapi\.dll
16.7896,Image/DCStart,1504,explorer,0x72E90000,C:\\Windows\\System32\\winmm\.dll
16.7938,Image/DCStart,1504,explorer,0x73040000,C:\\Windows\\System32\\shdocvw\.dll
16.7979,Image/DCStart,1504,explorer,0x73070000,C:\\Windows\\System32\\timedate\.cpl
16.8023,Image/DCStart,1504,explorer,0x730F0000,C:\\Windows\\System32\\ntshrui\.dll
16.8060,Image/DCStart,1504,explorer,0x73170000,C:\\Windows\\System32\\wkscli\.dll
16.8097,Image/DCStart,1504,explorer,0x73180000,C:\\Windows\\System32\\netutils\.dll
16.8138,Image/DCStart,1504,explorer,0x731B0000,C:\\Windows\\System32\\thumbcache\.dll
16.8180,Image/DCStart,1504,explorer,0x731D0000,C:\\Windows\\System32\\SndVolSSO\.dll
16.8217,Image/DCStart,1504,explorer,0x73210000,C:\\Windows\\System32\\WindowsCodecs\.dll
16.8254,Image/DCStart,1504,explorer,0x73430000,C:\\Windows\\System32\\xmllite\.dll
16.8294,Image/DCStart,1504,explorer,0x73460000,C:\\Windows\\System32\\shacct\.dll
16.8336,Image/DCStart,1504,explorer,0x73480000,C:\\Windows\\System32\\osbaseln\.dll
16.8376,Image/DCStart,1504,explorer,0x734A0000,C:\\Windows\\System32\\cscui\.dll
16.8413,Image/DCStart,1504,explorer,0x73510000,C:\\Windows\\System32\\MMDevAPI\.dll
16.8449,Image/DCStart,1504,explorer,0x73550000,C:\\Windows\\System32\\powrprof\.dll
16.8487,Image/DCStart,1504,explorer,0x73580000,C:\\Windows\\System32\\actxprxy\.dll
16.8528,Image/DCStart,1504,explorer,0x73650000,C:\\Windows\\System32\\api\-ms\-win\-core\-synch\-l1\-2\-0\.dll
16.8569,Image/DCStart,1504,explorer,0x73660000,C:\\Windows\\System32\\linkinfo\.dll
16.8609,Image/DCStart,1504,explorer,0x73670000,C:\\Windows\\System32\\dui70\.dll
16.8645,Image/DCStart,1504,explorer,0x738B0000,C:\\Windows\\System32\\avrt\.dll
16.8681,Image/DCStart,1504,explorer,0x738C0000,C:\\Windows\\System32\\dwmapi\.dll
16.8717,Image/DCStart,1504,explorer,0x738E0000,C:\\Windows\\System32\\uxtheme\.dll
16.8754,Image/DCStart,1504,explorer,0x73920000,C:\\Windows\\System32\\propsys\.dll
16.8790,Image/DCStart,1504,explorer,0x73A20000,C:\\Windows\\System32\\samlib\.dll
16.8828,Image/DCStart,1504,explorer,0x73A40000,C:\\Windows\\System32\\hid\.dll
16.8869,Image/DCStart,1504,explorer,0x73A50000,C:\\Windows\\System32\\EhStorShell\.dll
16.8905,Image/DCStart,1504,explorer,0x73A90000,C:\\Windows\\winsxs\\x86_microsoft\.windows\.common\-controls_6595b64144ccf1df_6\.0\.7601\.18837_none_41e855142bd5705d\\comctl32\.dll
16.8944,Image/DCStart,1504,explorer,0x73C30000,C:\\Windows\\System32\\duser\.dll
16.8985,Image/DCStart,1504,explorer,0x73E40000,C:\\Windows\\System32\\IconCodecService\.dll
16.9026,Image/DCStart,1504,explorer,0x73E50000,C:\\Windows\\System32\\cscdll\.dll
16.9063,Image/DCStart,1504,explorer,0x74000000,C:\\Windows\\System32\\dhcpcsvc\.dll
16.9099,Image/DCStart,1504,explorer,0x74020000,C:\\Windows\\System32\\wtsapi32\.dll
16.9136,Image/DCStart,1504,explorer,0x742C0000,C:\\Windows\\System32\\ntmarta\.dll
16.9175,Image/DCStart,1504,explorer,0x742F0000,C:\\Windows\\System32\\winnsi\.dll
16.9214,Image/DCStart,1504,explorer,0x74300000,C:\\Windows\\System32\\IPHLPAPI\.DLL
16.9250,Image/DCStart,1504,explorer,0x74320000,C:\\Windows\\System32\\version\.dll
16.9287,Image/DCStart,1504,explorer,0x74330000,C:\\Windows\\System32\\mpr\.dll
16.9322,Image/DCStart,1504,explorer,0x74380000,C:\\Windows\\System32\\gpapi\.dll
16.9361,Image/DCStart,1504,explorer,0x744E0000,C:\\Windows\\System32\\rsaenh\.dll
16.9399,Image/DCStart,1504,explorer,0x74700000,C:\\Windows\\System32\\credssp\.dll
16.9438,Image/DCStart,1504,explorer,0x74710000,C:\\Windows\\System32\\devrtl\.dll
16.9476,Image/DCStart,1504,explorer,0x74720000,C:\\Windows\\System32\\mswsock\.dll
16.9514,Image/DCStart,1504,explorer,0x747F0000,C:\\Windows\\System32\\bcryptprimitives\.dll
16.9552,Image/DCStart,1504,explorer,0x74840000,C:\\Windows\\System32\\wship6\.dll
16.9591,Image/DCStart,1504,explorer,0x74850000,C:\\Windows\\System32\\cryptsp\.dll
16.9629,Image/DCStart,1504,explorer,0x748C0000,C:\\Windows\\System32\\ncrypt\.dll
16.9668,Image/DCStart,1504,explorer,0x74920000,C:\\Windows\\System32\\bcrypt\.dll
16.9706,Image/DCStart,1504,explorer,0x74950000,C:\\Windows\\System32\\srvcli\.dll
16.9744,Image/DCStart,1504,explorer,0x74970000,C:\\Windows\\System32\\wevtapi\.dll
16.9782,Image/DCStart,1504,explorer,0x74A30000,C:\\Windows\\System32\\secur32\.dll
16.9820,Image/DCStart,1504,explorer,0x74C30000,C:\\Windows\\System32\\sspicli\.dll
16.9856,Image/DCStart,1504,explorer,0x74C50000,C:\\Windows\\System32\\apphelp\.dll
16.9892,Image/DCStart,1504,explorer,0x74CA0000,C:\\Windows\\System32\\cryptbase\.dll
16.9930,Image/DCStart,1504,explorer,0x74CB0000,C:\\Windows\\System32\\sxs\.dll
16.9968,Image/DCStart,1504,explorer,0x74D10000,C:\\Windows\\System32\\RpcRtRemote\.dll
17.0007,Image/DCStart,1504,explorer,0x74D20000,C:\\Windows\\System32\\winsta\.dll
17.0045,Image/DCStart,1504,explorer,0x74DB0000,C:\\Windows\\System32\\profapi\.dll
17.0083,Image/DCStart,1504,explorer,0x74DC0000,C:\\Windows\\System32\\msasn1\.dll
17.0121,Image/DCStart,1504,explorer,0x74DD0000,C:\\Windows\\System32\\api\-ms\-win\-downlevel\-normaliz\-l1\-1\-0\.dll
17.0160,Image/DCStart,1504,explorer,0x74DE0000,C:\\Windows\\System32\\api\-ms\-win\-downlevel\-user32\-l1\-1\-0\.dll
17.0198,Image/DCStart,1504,explorer,0x74DF0000,C:\\Windows\\System32\\crypt32\.dll
17.0237,Image/DCStart,1504,explorer,0x74F20000,C:\\Windows\\System32\\api\-ms\-win\-downlevel\-advapi32\-l1\-1\-0\.dll
17.0275,Image/DCStart,1504,explorer,0x74F30000,C:\\Windows\\System32\\api\-ms\-win\-downlevel\-ole32\-l1\-1\-0\.dll
17.0313,Image/DCStart,1504,explorer,0x74F40000,C:\\Windows\\System32\\api\-ms\-win\-downlevel\-shlwapi\-l1\-1\-0\.dll
17.0350,Image/DCStart,1504,explorer,0x74F50000,C:\\Windows\\System32\\cfgmgr32\.dll
17.0388,Image/DCStart,1504,explorer,0x74F80000,C:\\Windows\\System32\\KernelBase\.dll
17.0426,Image/DCStart,1504,explorer,0x75060000,C:\\Windows\\System32\\api\-ms\-win\-downlevel\-version\-l1\-1\-0\.dll
17.0464,Image/DCStart,1504,explorer,0x75070000,C:\\Windows\\System32\\devobj\.dll
17.0501,Image/DCStart,1504,explorer,0x75090000,C:\\Windows\\System32\\wintrust\.dll
17.0539,Image/DCStart,1504,explorer,0x750C0000,C:\\Windows\\System32\\userenv\.dll
17.0576,Image/DCStart,1504,explorer,0x750E0000,C:\\Windows\\System32\\psapi\.dll
17.0614,Image/DCStart,1504,explorer,0x750F0000,C:\\Windows\\System32\\Wldap32\.dll
17.0652,Image/DCStart,1504,explorer,0x75140000,C:\\Windows\\System32\\rpcrt4\.dll
17.0693,Image/DCStart,1504,explorer,0x751F0000,C:\\Windows\\System32\\ole32\.dll
17.0733,Image/DCStart,1504,explorer,0x75350000,C:\\Windows\\System32\\imagehlp\.dll
17.0771,Image/DCStart,1504,explorer,0x75380000,C:\\Windows\\System32\\iertutil\.dll
17.0808,Image/DCStart,1504,explorer,0x755C0000,C:\\Windows\\System32\\wininet\.dll
17.0845,Image/DCStart,1504,explorer,0x757B0000,C:\\Windows\\System32\\msctf\.dll
17.0883,Image/DCStart,1504,explorer,0x75880000,C:\\Windows\\System32\\msvcrt\.dll
17.0920,Image/DCStart,1504,explorer,0x75930000,C:\\Windows\\System32\\normaliz\.dll
17.0957,Image/DCStart,1504,explorer,0x75940000,C:\\Windows\\System32\\user32\.dll
17.0995,Image/DCStart,1504,explorer,0x75A10000,C:\\Windows\\System32\\shlwapi\.dll
17.1034,Image/DCStart,1504,explorer,0x75AF0000,C:\\Windows\\System32\\urlmon\.dll
17.1071,Image/DCStart,1504,explorer,0x75CA0000,C:\\Windows\\System32\\oleaut32\.dll
17.1108,Image/DCStart,1504,explorer,0x75D40000,C:\\Windows\\System32\\kernel32\.dll
17.1145,Image/DCStart,1504,explorer,0x75E20000,C:\\Windows\\System32\\sechost\.dll
17.1181,Image/DCStart,1504,explorer,0x75E40000,C:\\Windows\\System32\\imm32\.dll
17.1218,Image/DCStart,1504,explorer,0x75E60000,C:\\Windows\\System32\\clbcatq\.dll
17.1256,Image/DCStart,1504,explorer,0x75EF0000,C:\\Windows\\System32\\advapi32\.dll
17.1294,Image/DCStart,1504,explorer,0x75FA0000,C:\\Windows\\System32\\gdi32\.dll
17.1331,Image/DCStart,1504,explorer,0x75FF0000,C:\\Windows\\System32\\shell32\.dll
17.1369,Image/DCStart,1504,explorer,0x76C40000,C:\\Windows\\System32\\setupapi\.dll
17.1407,Image/DCStart,1504,explorer,0x76DE0000,C:\\Windows\\System32\\ntdll\.dll
17.1444,Image/DCStart,1504,explorer,0x76F30000,C:\\Windows\\System32\\nsi\.dll
17.1481,Image/DCStart,1504,explorer,0x76F40000,C:\\Windows\\System32\\ws2_32\.dll
17.1518,Image/DCStart,1504,explorer,0x76F80000,C:\\Windows\\System32\\usp10\.dll
17.1554,Image/DCStart,1504,explorer,0x77020000,C:\\Windows\\System32\\lpk\.dll
17.1590,Image/DCStart,1504,explorer,0x77040000,C:\\Windows\\System32\\apisetschema\.dll
17.1813,Image/DCStart,996,VBoxTray,0x00E50000,C:\\Windows\\System32\\VBoxTray\.exe
17.1855,Image/DCStart,996,VBoxTray,0x71A30000,C:\\Windows\\System32\\VBoxHook\.dll
17.2266,Image/DCStart,996,VBoxTray,0x738E0000,C:\\Windows\\System32\\uxtheme\.dll
17.2326,Image/DCStart,996,VBoxTray,0x74020000,C:\\Windows\\System32\\wtsapi32\.dll
17.2366,Image/DCStart,996,VBoxTray,0x744E0000,C:\\Windows\\System32\\rsaenh\.dll
17.2407,Image/DCStart,996,VBoxTray,0x74850000,C:\\Windows\\System32\\cryptsp\.dll
17.2446,Image/DCStart,996,VBoxTray,0x74C30000,C:\\Windows\\System32\\sspicli\.dll
17.2486,Image/DCStart,996,VBoxTray,0x74CA0000,C:\\Windows\\System32\\cryptbase\.dll
17.2525,Image/DCStart,996,VBoxTray,0x74D10000,C:\\Windows\\System32\\RpcRtRemote\.dll
17.2565,Image/DCStart,996,VBoxTray,0x74D20000,C:\\Windows\\System32\\winsta\.dll
17.2604,Image/DCStart,996,VBoxTray,0x74F80000,C:\\Windows\\System32\\KernelBase\.dll
17.2644,Image/DCStart,996,VBoxTray,0x75140000,C:\\Windows\\System32\\rpcrt4\.dll
17.2683,Image/DCStart,996,VBoxTray,0x751F0000,C:\\Windows\\System32\\ole32\.dll
17.2722,Image/DCStart,996,VBoxTray,0x757B0000,C:\\Windows\\System32\\msctf\.dll
17.2944,Image/DCStart,996,VBoxTray,0x75880000,C:\\Windows\\System32\\msvcrt\.dll
17.3568,Image/DCStart,996,VBoxTray,0x75940000,C:\\Windows\\System32\\user32\.dll
17.3616,Image/DCStart,996,VBoxTray,0x75A10000,C:\\Windows\\System32\\shlwapi\.dll
17.3654,Image/DCStart,996,VBoxTray,0x75D40000,C:\\Windows\\System32\\kernel32\.dll
17.3692,Image/DCStart,996,VBoxTray,0x75E20000,C:\\Windows\\System32\\sechost\.dll
17.3729,Image/DCStart,996,VBoxTray,0x75E40000,C:\\Windows\\System32\\imm32\.dll
17.3766,Image/DCStart,996,VBoxTray,0x75EF0000,C:\\Windows\\System32\\advapi32\.dll
17.3803,Image/DCStart,996,VBoxTray,0x75FA0000,C:\\Windows\\System32\\gdi32\.dll
17.3840,Image/DCStart,996,VBoxTray,0x75FF0000,C:\\Windows\\System32\\shell32\.dll
17.3878,Image/DCStart,996,VBoxTray,0x76DE0000,C:\\Windows\\System32\\ntdll\.dll
17.3915,Image/DCStart,996,VBoxTray,0x76F30000,C:\\Windows\\System32\\nsi\.dll
17.3952,Image/DCStart,996,VBoxTray,0x76F40000,C:\\Windows\\System32\\ws2_32\.dll
17.3989,Image/DCStart,996,VBoxTray,0x76F80000,C:\\Windows\\System32\\usp10\.dll
17.4025,Image/DCStart,996,VBoxTray,0x77020000,C:\\Windows\\System32\\lpk\.dll
17.4063,Image/DCStart,996,VBoxTray,0x77040000,C:\\Windows\\System32\\apisetschema\.dll
17.4239,Image/DCStart,852,jusched,0x00E50000,C:\\Program\ Files\\Common\ Files\\Java\\Java\ Update\\jusched\.exe
17.4277,Image/DCStart,852,jusched,0x71B50000,C:\\Windows\\System32\\msi\.dll
17.4318,Image/DCStart,852,jusched,0x73650000,C:\\Windows\\System32\\api\-ms\-win\-core\-synch\-l1\-2\-0\.dll
17.4356,Image/DCStart,852,jusched,0x738E0000,C:\\Windows\\System32\\uxtheme\.dll
17.4394,Image/DCStart,852,jusched,0x74320000,C:\\Windows\\System32\\version\.dll
17.4433,Image/DCStart,852,jusched,0x74CA0000,C:\\Windows\\System32\\cryptbase\.dll
17.4471,Image/DCStart,852,jusched,0x74DB0000,C:\\Windows\\System32\\profapi\.dll
